ID;Age;Overall;Value;Wage;Height;Weight;FKAccuracy;SprintSpeed;Stamina;Strength
228229;26;80;€15.5M;€80K;6'2;187lbs;34;65;76;84
227536;27;80;€16M;€19K;6'1;183lbs;37;88;91;90
226851;22;80;€17.5M;€33K;6'1;168lbs;51;73;77;74
226790;21;80;€17M;€50K;6'0;163lbs;58;73;92;75
226753;22;80;€14.5M;€14K;6'2;205lbs;17;62;39;67
226226;22;80;€20M;€72K;5'9;154lbs;72;75;80;67
224334;26;80;€12.5M;€16K;5'8;152lbs;78;75;90;84
224293;21;80;€20.5M;€59K;5'11;176lbs;83;64;78;70
221639;24;80;€20M;€140K;5'11;168lbs;76;85;81;79
221540;28;80;€12M;€19K;6'2;179lbs;43;51;75;85
220477;24;80;€17.5M;€73K;6'2;176lbs;24;69;67;79
219985;26;80;€14.5M;€63K;6'2;179lbs;58;69;81;75
219809;23;80;€17M;€85K;6'2;187lbs;37;69;83;80
218339;22;80;€20M;€50K;5'10;150lbs;53;67;89;58
216547;25;80;€18.5M;€17K;5'8;146lbs;56;93;78;40
215785;23;80;€20M;€65K;5'11;176lbs;52;92;73;76
215316;26;80;€14M;€26K;6'2;185lbs;20;48;42;73
214584;31;80;€9M;€22K;6'2;194lbs;16;40;28;82
212692;22;80;€20M;€65K;5'9;150lbs;74;76;70;56
212623;22;80;€20M;€40K;5'11;170lbs;55;81;75;73
211748;24;80;€19.5M;€37K;6'0;159lbs;80;67;74;67
211688;23;80;€16.5M;€33K;5'8;146lbs;49;87;83;61
211575;24;80;€19.5M;€130K;6'2;185lbs;67;62;76;86
211256;25;80;€15M;€20K;5'7;143lbs;40;86;91;63
210896;23;80;€19.5M;€47K;5'11;161lbs;70;74;79;76
209960;26;80;€13M;€23K;6'1;179lbs;20;42;43;72
208333;24;80;€19.5M;€91K;6'0;181lbs;65;73;85;83
208128;24;80;€19.5M;€89K;5'10;168lbs;90;69;76;54
207862;24;80;€15.5M;€28K;6'2;183lbs;42;69;74;81
207599;25;80;€15.5M;€88K;6'3;181lbs;33;65;68;85
207439;24;80;€ 0;€ 0;5'11;165lbs;78;69;79;69
206413;28;80;€12M;€1K;5'11;168lbs;45;64;82;76
205988;22;80;€16.5M;€96K;5'11;165lbs;58;85;77;75
205705;28;80;€12M;€29K;6'3;183lbs;38;62;64;81
205693;24;80;€19M;€41K;6'3;201lbs;46;76;72;91
205525;25;80;€17.5M;€97K;5'5;132lbs;69;86;68;34
205114;30;80;€14M;€30K;5'7;139lbs;65;77;76;51
205070;26;80;€17.5M;€37K;5'10;154lbs;64;80;83;71
204529;24;80;€19.5M;€105K;6'1;172lbs;46;76;66;78
204399;30;80;https://cdn.sofifa.org/teams/2/light/112429.png;€14.5M;2020;6'0;74;73;74;74
204120;29;80;€11.5M;€17K;6'2;187lbs;16;35;35;73
203841;26;80;€13M;€48K;6'7;168lbs;12;47;37;73
203747;23;80;€16.5M;€85K;5'10;163lbs;50;91;84;58
203605;26;80;€14M;€39K;6'0;179lbs;52;78;86;79
203042;25;80;€14M;€39K;6'5;209lbs;14;55;40;79
202849;25;80;€14.5M;€51K;6'6;216lbs;52;38;54;94
202695;25;80;€15.5M;€56K;6'4;179lbs;57;63;69;81
202477;24;80;€18.5M;€56K;5'10;161lbs;77;88;70;54
202335;24;80;€16.5M;€73K;6'2;198lbs;74;68;78;89
201377;26;80;€16M;€38K;6'0;172lbs;26;76;72;80
201144;29;80;€11.5M;€53K;6'1;176lbs;58;56;79;71
201119;28;80;€11.5M;€1K;5'10;181lbs;50;80;88;75
200536;25;80;€14.5M;€37K;5'11;172lbs;42;86;79;76
200458;24;80;€16M;€79K;5'10;163lbs;67;75;79;69
200318;26;80;€17.5M;€42K;6'1;159lbs;57;76;75;67
200315;26;80;€16M;€30K;5'10;143lbs;64;89;73;58
199206;29;80;€11.5M;€55K;6'0;168lbs;35;80;76;77
199110;27;80;€17.5M;€24K;5'10;174lbs;60;89;74;80
199069;26;80;€18M;€19K;6'0;181lbs;67;83;83;85
198784;24;80;€19.5M;€94K;5'9;154lbs;60;85;82;72
197853;25;80;€15.5M;€82K;5'9;168lbs;30;78;77;74
197061;26;80;€15M;€99K;6'4;198lbs;22;69;73;77
195861;28;80;€12M;€1K;6'1;183lbs;77;72;82;84
194879;28;80;€15.5M;€34K;5'11;170lbs;47;65;80;83
194794;28;80;€15M;€92K;6'3;183lbs;75;76;60;76
194229;27;80;€13.5M;€27K;5'9;159lbs;38;71;91;69
194022;27;80;€12M;€15K;6'1;176lbs;42;66;84;78
193886;28;80;€15M;€44K;5'11;170lbs;75;67;66;76
193352;25;80;€15.5M;€81K;5'11;170lbs;84;73;77;75
193061;27;80;€15.5M;€65K;6'0;170lbs;72;76;77;63
192789;27;80;€12M;€35K;6'0;163lbs;54;80;77;79
191687;29;80;€11.5M;€63K;6'3;196lbs;74;60;70;90
190815;28;80;€12M;€22K;5'11;159lbs;62;53;83;74
190778;27;80;€12.5M;€16K;6'2;194lbs;20;45;40;65
190544;26;80;€17.5M;€52K;6'0;163lbs;83;76;60;58
190286;27;80;€15.5M;€30K;5'11;163lbs;79;62;55;56
190264;28;80;€15M;€59K;5'9;152lbs;75;76;74;53
189805;27;80;€16M;€23K;6'2;190lbs;66;57;83;84
189690;31;80;€9M;€48K;6'3;176lbs;20;52;41;62
189575;25;80;€18.5M;€31K;5'7;139lbs;69;75;64;46
189354;30;80;€14M;€33K;5'10;150lbs;82;71;68;58
189251;28;80;€12M;€37K;5'10;163lbs;79;65;77;66
188943;27;80;€11.5M;€61K;6'2;190lbs;12;52;45;73
188942;27;80;€14.5M;€86K;6'0;192lbs;57;61;78;92
188829;28;80;€12M;€50K;6'0;170lbs;28;72;63;74
188388;28;80;€15M;€31K;5'10;163lbs;82;73;68;61
188005;28;80;€13.5M;€51K;6'0;165lbs;59;55;79;75
186569;29;80;€10M;€61K;6'4;185lbs;15;40;29;41
186547;27;80;€12.5M;€85K;5'11;161lbs;45;71;68;76
186537;31;80;€13.5M;€41K;6'1;159lbs;57;69;81;78
185122;28;80;€10.5M;€45K;6'4;190lbs;11;44;35;68
184120;34;80;€7M;€39K;6'0;161lbs;77;31;50;72
183427;28;80;€11.5M;€120K;5'9;172lbs;53;72;87;65
180819;30;80;€13.5M;€110K;5'10;161lbs;66;69;77;64
180334;31;80;€10M;€64K;6'3;187lbs;41;54;85;90
180216;29;80;€11M;€97K;5'10;148lbs;53;75;77;69
180175;28;80;€15.5M;€35K;5'11;179lbs;70;85;67;72
178424;31;80;€9.5M;€27K;5'9;152lbs;80;79;85;68
177604;32;80;€8M;€99K;5'10;159lbs;52;67;74;65
177600;31;80;€12.5M;€30K;5'10;168lbs;84;41;77;70
176915;32;80;€11M;€20K;5'10;161lbs;61;71;75;73
176600;31;80;€13.5M;€45K;5'8;154lbs;70;85;75;64
176376;33;80;€9M;€13K;5'11;168lbs;55;76;89;73
176104;31;80;€13M;€23K;6'0;179lbs;78;74;72;77
173373;31;80;€9M;€91K;6'4;192lbs;13;44;35;75
173208;31;80;€10M;€21K;6'0;165lbs;66;77;89;73
172114;32;80;€11.5M;€12K;5'10;165lbs;79;60;82;63
171833;28;80;€15.5M;€125K;5'11;168lbs;68;78;55;66
171579;31;80;€13M;€30K;6'0;185lbs;68;57;74;82
170815;30;80;€13.5M;€65K;5'9;159lbs;77;62;77;68
166706;33;80;€6M;€68K;6'3;179lbs;27;62;76;86
165109;31;80;€10M;€51K;6'0;174lbs;48;68;69;74
164468;32;80;€8.5M;€99K;6'4;194lbs;27;48;61;79
163711;33;80;€6M;€75K;5'9;163lbs;41;69;85;68
159147;32;80;€8.5M;€37K;5'11;176lbs;51;63;73;78
158625;34;80;€4.5M;€37K;6'2;187lbs;55;41;62;81
156713;33;80;€ 0;€ 0;6'4;185lbs;40;49;67;83
153244;32;80;€12M;€70K;6'2;201lbs;70;68;71;89
150418;32;80;€12M;€46K;6'2;196lbs;36;66;60;86
148119;32;80;€8.5M;€1K;6'1;172lbs;13;50;35;72
147782;34;80;€4.5M;€1K;5'9;154lbs;54;65;86;64
146760;33;80;€5.5M;€53K;5'11;157lbs;59;86;80;74
146748;36;80;€2M;€17K;6'5;196lbs;11;52;42;66
146562;33;80;€8.5M;€39K;5'6;146lbs;78;52;53;54
146536;32;80;€11.5M;€22K;5'7;132lbs;46;88;82;35
142754;34;80;€4.5M;€20K;5'9;161lbs;50;62;76;72
140293;34;80;€6M;€51K;6'4;174lbs;13;43;33;55
139997;36;80;€1.7M;€27K;5'10;172lbs;83;76;74;72
121944;33;80;€6M;€11K;6'0;174lbs;74;37;67;75
110677;34;80;€6M;€26K;6'2;183lbs;12;34;30;57
54050;32;80;€12M;€13K;5'9;183lbs;83;65;74;78
49369;34;80;€8M;€10K;6'1;174lbs;63;78;60;72
49031;39;80;€1M;€10K;6'1;187lbs;11;40;28;74
244369;20;79;€18M;€1K;5'10;152lbs;71;83;74;47
239818;21;79;€15M;€10K;6'1;181lbs;26;64;77;78
236632;21;79;€18M;€18K;5'9;146lbs;52;86;73;63
233419;21;79;€18M;€13K;5'9;150lbs;74;86;87;65
232097;21;79;€18M;€27K;5'11;148lbs;54;77;73;32
231943;21;79;€18M;€79K;5'11;154lbs;65;85;78;76
231478;20;79;€18M;€54K;5'9;174lbs;33;83;75;86
230938;21;79;€19.5M;€24K;6'0;168lbs;48;77;96;87
230498;30;79;€12M;€26K;5'9;161lbs;60;82;80;67
230312;26;79;€9M;€24K;6'1;176lbs;13;62;23;60
230251;30;79;€9.5M;€20K;6'2;194lbs;68;78;87;82
230212;30;79;€9.5M;€30K;6'0;174lbs;50;72;62;81
230201;34;79;€3.6M;€38K;5'10;165lbs;49;76;85;62
229909;26;79;€ 0;€ 0;6'2;176lbs;17;54;27;70
228941;22;79;€19M;€84K;6'1;174lbs;33;83;77;74
227796;19;79;€18M;€26K;5'10;152lbs;58;88;74;52
227290;26;79;€10M;€21K;6'4;198lbs;9;35;45;79
227234;21;79;€14.5M;€43K;6'1;183lbs;45;69;85;82
226161;23;79;€16M;€110K;6'0;161lbs;51;59;75;72
225997;24;79;€15.5M;€1K;5'10;154lbs;65;81;77;72
225953;20;79;€18M;€17K;5'10;172lbs;66;88;74;76
225711;22;79;€15M;€43K;6'1;174lbs;32;77;76;78
225663;22;79;€17M;€61K;5'11;152lbs;79;83;85;54
225647;29;79;€10M;€21K;6'1;165lbs;13;48;18;81
224254;22;79;€17.5M;€27K;5'9;172lbs;77;90;92;73
224069;25;79;€15M;€38K;6'1;163lbs;63;83;70;77
223682;29;79;€12M;€37K;5'9;154lbs;76;60;69;64
223061;24;79;€17M;€15K;5'5;137lbs;76;90;87;33
222028;22;79;€14.5M;€43K;6'1;159lbs;46;59;80;63
221660;23;79;€14.5M;€91K;6'2;176lbs;66;77;75;77
220018;24;79;€16M;€39K;6'1;172lbs;58;86;80;83
219932;22;79;€17.5M;€27K;5'11;163lbs;64;79;69;76
219576;26;79;€14.5M;€17K;6'2;174lbs;60;69;94;78
216497;24;79;€17M;€53K;6'0;174lbs;65;79;68;68
216388;21;79;€18M;€31K;5'8;148lbs;46;92;74;66
216150;26;79;€12.5M;€94K;6'0;159lbs;59;79;87;68
215353;25;79;€16M;€67K;6'0;172lbs;43;73;71;78
215061;28;79;€13M;€32K;5'10;176lbs;60;84;77;76
215057;28;79;€11.5M;€31K;6'0;183lbs;60;34;86;85
214947;22;79;€14.5M;€26K;6'1;183lbs;60;85;83;83
213991;23;79;€14.5M;€55K;5'10;154lbs;65;76;90;76
213516;23;79;€17M;€16K;5'8;139lbs;70;75;80;45
213160;24;79;€15M;€1K;6'0;165lbs;65;78;90;63
212150;22;79;€16M;€53K;5'8;150lbs;69;60;83;52
211368;23;79;€16.5M;€48K;5'8;154lbs;70;89;77;54
211267;25;79;€15.5M;€25K;5'9;163lbs;73;89;91;53
210455;24;79;€13.5M;€43K;5'7;154lbs;54;78;83;64
210411;23;79;€17.5M;€15K;5'8;157lbs;72;74;68;54
210324;25;79;€15M;€32K;5'9;154lbs;71;76;81;56
208920;23;79;€14.5M;€55K;5'11;165lbs;59;74;73;75
208334;28;79;€10M;€26K;6'1;165lbs;65;77;82;76
207993;25;79;€13M;€89K;6'0;187lbs;25;75;79;90
207939;28;79;€10M;€58K;6'1;163lbs;54;53;89;80
207732;27;79;€14.5M;€32K;5'10;163lbs;46;79;72;74
206652;24;79;€11.5M;€13K;6'4;194lbs;20;46;36;54
206304;27;79;€12.5M;€56K;6'1;176lbs;78;59;86;82
205407;26;79;€15.5M;€49K;6'0;154lbs;73;69;75;67
205193;23;79;€14M;€26K;6'1;174lbs;35;69;70;80
205192;24;79;€17.5M;€120K;5'9;152lbs;70;77;72;57
204638;25;79;€13M;€48K;6'1;183lbs;32;53;67;85
204614;27;79;€11.5M;€60K;5'7;148lbs;66;83;91;54
204525;27;79;€12M;€26K;6'0;170lbs;51;74;71;78
204311;23;79;€14M;€80K;6'3;212lbs;59;70;63;91
204277;29;79;€10M;€20K;5'7;163lbs;48;75;88;69
204082;25;79;€14M;€44K;6'4;172lbs;28;76;61;84
203775;25;79;€11.5M;€71K;6'2;192lbs;14;54;36;64
203757;27;79;€14.5M;€1K;6'0;194lbs;54;81;68;83
203483;25;79;€15M;€32K;5'10;154lbs;44;64;83;69
203362;23;79;€17.5M;€48K;5'10;154lbs;64;78;88;62
203106;24;79;€16M;€35K;5'7;137lbs;70;79;78;48
202648;24;79;€16M;€29K;5'11;157lbs;58;45;70;68
202562;25;79;€14M;€44K;5'9;176lbs;56;85;84;77
202325;26;79;€12M;€50K;5'7;150lbs;62;53;93;67
202201;26;79;€12M;€28K;6'2;172lbs;36;69;72;78
201862;28;79;€10M;€115K;6'2;176lbs;57;69;68;77
201519;25;79;€16.5M;€59K;5'9;148lbs;76;66;79;68
201510;25;79;€13M;€68K;6'0;168lbs;53;74;79;72
201508;27;79;€13M;€41K;6'0;170lbs;77;69;62;53
201505;28;79;€10M;€32K;6'0;179lbs;46;59;75;84
201325;32;79;€7M;€23K;6'5;190lbs;11;47;42;73
201143;26;79;€13M;€26K;6'0;172lbs;49;66;69;74
201042;25;79;€12M;€61K;6'0;179lbs;73;79;91;75
200641;28;79;€12.5M;€41K;5'10;172lbs;80;79;68;63
200260;26;79;€15M;€20K;6'0;159lbs;74;75;72;58
200155;25;79;€15.5M;€27K;6'5;176lbs;78;55;91;76
199823;25;79;€15.5M;€28K;5'10;154lbs;78;61;76;73
199767;25;79;€14.5M;€98K;6'1;181lbs;69;69;76;71
199561;31;79;€11M;€21K;5'9;159lbs;80;70;70;63
199439;24;79;€16M;€27K;6'4;192lbs;78;68;69;79
199416;28;79;€12.5M;€31K;5'10;159lbs;81;77;68;66
199304;26;79;€12M;€110K;6'0;172lbs;76;76;82;76
199189;24;79;€16M;€89K;6'1;192lbs;70;70;69;77
199005;26;79;€10.5M;€41K;6'0;181lbs;12;52;34;68
198715;29;79;€12.5M;€32K;5'10;161lbs;64;75;73;68
198200;27;79;€10.5M;€33K;5'11;181lbs;43;63;76;76
198118;27;79;€12M;€46K;6'2;170lbs;53;72;77;82
198031;26;79;€15.5M;€17K;5'11;159lbs;80;56;74;65
197083;30;79;€9M;€33K;6'0;176lbs;61;78;85;70
196978;26;79;€15.5M;€77K;5'11;146lbs;45;89;72;75
194957;26;79;€12M;€110K;6'1;157lbs;35;59;64;79
194761;27;79;€13M;€35K;5'9;159lbs;54;77;67;67
193738;28;79;€12.5M;€65K;5'10;165lbs;78;72;84;63
193601;27;79;€12.5M;€56K;6'1;179lbs;25;52;55;77
193171;30;79;€9M;€34K;5'7;137lbs;59;81;78;63
192991;27;79;€14.5M;€105K;6'0;172lbs;73;75;73;74
192679;28;79;€10M;€20K;5'9;159lbs;69;77;83;69
192678;28;79;€13M;€32K;6'1;174lbs;46;71;71;79
192598;28;79;€13M;€25K;5'11;170lbs;80;76;79;77
192064;27;79;€14.5M;€25K;5'11;176lbs;66;77;75;65
191076;27;79;€13M;€61K;5'10;170lbs;77;77;78;70
190456;27;79;€11.5M;€94K;5'9;148lbs;39;78;76;67
190243;30;79;€8M;€41K;6'4;196lbs;17;46;39;78
190149;29;79;€9.5M;€27K;6'0;176lbs;53;89;93;73
189682;28;79;€10M;€58K;6'0;181lbs;31;63;70;82
189681;27;79;€10.5M;€60K;5'8;172lbs;51;78;82;73
189560;30;79;€9.5M;€66K;6'3;201lbs;70;35;66;84
189461;26;79;€15M;€83K;5'8;150lbs;71;63;68;60
189433;28;79;€10M;€39K;6'4;190lbs;42;55;63;79
189423;29;79;€10M;€44K;6'2;176lbs;61;71;92;83
189271;27;79;€12M;€36K;5'10;163lbs;41;72;78;79
188081;28;79;€13M;€30K;5'8;154lbs;49;90;83;72
187735;28;79;€12.5M;€1K;5'10;165lbs;75;69;74;66
187347;29;79;€ 0;€ 0;5'10;154lbs;46;90;93;68
187052;28;79;€11.5M;€36K;6'0;176lbs;67;69;81;75
186832;29;79;€9.5M;€62K;5'8;165lbs;68;77;76;75
186148;29;79;€10M;€32K;6'2;179lbs;10;50;32;55
186132;28;79;€12.5M;€110K;5'10;179lbs;69;63;77;69
185431;30;79;€12M;€60K;6'2;176lbs;54;73;71;77
184949;32;79;€7M;€57K;5'10;152lbs;56;79;92;70
184881;28;79;€12.5M;€65K;5'9;165lbs;68;89;72;58
184826;29;79;€12M;€75K;5'9;152lbs;75;57;69;59
184134;30;79;€9.5M;€57K;6'0;168lbs;53;62;89;80
183909;30;79;€12M;€34K;5'7;134lbs;75;79;63;43
183892;31;79;€8.5M;€19K;5'11;183lbs;54;75;77;82
183580;29;79;€12.5M;€35K;6'2;185lbs;45;62;81;76
183497;32;79;€7M;€48K;6'3;179lbs;11;34;33;66
183285;28;79;€11.5M;€58K;6'2;183lbs;30;55;70;91
182002;28;79;€11.5M;€27K;6'2;194lbs;39;63;68;90
181820;28;79;€13M;€79K;6'0;174lbs;72;73;68;72
178311;31;79;€11.5M;€29K;5'10;159lbs;78;84;78;60
178224;30;79;€12M;€90K;5'9;161lbs;52;69;66;53
177723;30;79;€8M;€47K;6'0;176lbs;15;54;42;56
177644;31;79;€7.5M;€105K;6'3;190lbs;25;49;43;79
177633;31;79;€11.5M;€31K;5'8;150lbs;50;74;66;64
177358;28;79;€10M;€92K;6'1;165lbs;63;58;79;75
176944;30;79;€11.5M;€120K;6'4;187lbs;46;48;75;91
176731;32;79;€7M;€1K;6'2;187lbs;32;61;89;86
176550;29;79;€8.5M;€80K;6'0;176lbs;13;34;29;38
173426;30;79;€8M;€76K;6'4;192lbs;12;52;31;72
172723;31;79;€7.5M;€52K;6'6;183lbs;15;58;36;80
170797;29;79;€10M;€32K;5'11;161lbs;80;34;60;71
169705;28;79;€10M;€53K;5'10;187lbs;66;76;78;70
169115;32;79;€7M;€30K;6'0;181lbs;35;55;63;75
164859;29;79;€12.5M;€105K;5'9;150lbs;74;89;69;56
164029;34;79;€6.5M;€31K;5'10;165lbs;53;59;63;71
163264;32;79;€7M;€45K;6'2;203lbs;13;55;40;66
161648;31;79;€11M;€38K;5'10;163lbs;73;69;51;65
160741;31;79;€8.5M;€37K;6'2;185lbs;67;79;68;80
159065;33;79;€8M;€22K;5'8;165lbs;79;83;68;71
158232;32;79;€10M;€34K;6'0;170lbs;62;65;64;67
158133;33;79;€7.5M;€1K;5'10;185lbs;75;84;69;78
157301;31;79;€11M;€55K;6'1;187lbs;50;82;84;78
152908;32;79;€7M;€110K;5'9;143lbs;75;72;75;67
150724;31;79;€7.5M;€45K;6'5;201lbs;13;60;28;61
142707;35;79;€6M;€22K;5'9;159lbs;73;83;77;75
137351;34;79;€3.8M;€28K;5'9;172lbs;70;43;72;67
124375;32;79;€10M;€41K;6'2;170lbs;70;79;69;79
121933;33;79;€6.5M;€25K;6'3;187lbs;13;32;22;66
108080;34;79;€3.6M;€94K;6'0;168lbs;66;69;76;70
53050;34;79;€6.5M;€34K;6'4;181lbs;44;70;57;82
80;37;79;€4M;€23K;5'7;159lbs;80;38;61;65
242348;24;78;€14M;€25K;6'2;181lbs;53;66;60;61
240130;20;78;€14M;€10K;6'1;174lbs;40;78;85;76
235805;20;78;€16M;€46K;5'9;154lbs;48;84;78;64
235374;24;78;€13M;€15K;5'9;148lbs;57;79;78;49
235212;19;78;€12.5M;€49K;5'11;161lbs;55;91;84;73
232862;23;78;€14M;€12K;5'5;141lbs;64;91;88;34
232432;20;78;€15.5M;€12K;6'0;192lbs;38;77;69;76
232244;21;78;€12M;€24K;5'6;154lbs;41;65;92;61
231691;19;78;€14M;€12K;6'4;181lbs;12;45;40;70
231281;19;78;€14M;€36K;5'11;152lbs;74;79;79;62
230988;22;78;€14M;€12K;5'10;154lbs;55;69;71;60
230431;26;78;€9M;€27K;6'2;187lbs;77;72;76;88
230360;30;78;€7.5M;€29K;5'9;165lbs;68;76;88;68
230269;34;78;€5M;€30K;5'9;157lbs;74;74;75;57
230184;30;78;€7.5M;€34K;5'6;143lbs;49;86;76;33
230020;25;78;€12.5M;€33K;6'1;152lbs;69;74;86;71
229984;21;78;€12.5M;€43K;5'10;170lbs;64;82;84;68
229406;24;78;€13M;€15K;6'0;170lbs;83;70;88;68
228881;21;78;€14.5M;€52K;5'9;154lbs;48;77;81;64
228618;23;78;€13M;€47K;5'10;161lbs;35;86;82;76
228251;22;78;€14M;€51K;6'1;170lbs;40;74;76;69
227476;27;78;€12M;€17K;6'2;181lbs;40;86;76;78
226766;22;78;€14M;€1K;5'4;143lbs;42;92;72;30
226379;32;78;€6M;€15K;6'2;185lbs;15;39;35;74
226377;25;78;€13.5M;€25K;5'8;165lbs;73;88;72;61
226168;21;78;€14M;€22K;5'11;165lbs;48;69;96;74
226078;23;78;€13M;€15K;5'10;172lbs;63;85;78;67
225309;21;78;€14.5M;€27K;5'11;161lbs;71;68;77;66
225161;21;78;€13.5M;€81K;6'0;174lbs;31;74;66;69
225100;21;78;€14.5M;€61K;6'2;170lbs;29;83;74;80
224458;21;78;€15.5M;€56K;5'10;161lbs;58;76;82;72
224309;23;78;€13.5M;€22K;6'0;163lbs;67;68;75;66
224116;28;78;€10.5M;€19K;6'3;183lbs;34;54;82;83
224031;25;78;€12.5M;€46K;6'1;187lbs;48;89;79;79
223952;25;78;€9M;€18K;6'4;187lbs;11;34;43;76
223874;23;78;€14M;€25K;5'8;154lbs;64;55;71;55
223689;25;78;€13M;€48K;6'6;185lbs;37;69;84;86
223627;29;78;€10.5M;€47K;6'3;190lbs;74;71;82;89
222994;24;78;€12M;€20K;5'9;174lbs;37;75;90;80
222709;29;78;€10M;€43K;5'11;170lbs;46;73;88;71
221342;20;78;€13M;€24K;5'8;154lbs;34;86;74;65
220523;23;78;€12.5M;€68K;6'5;207lbs;30;62;79;87
220407;29;78;€8.5M;€39K;6'3;176lbs;13;44;40;60
219693;25;78;€10.5M;€25K;6'1;190lbs;71;68;64;84
217940;26;78;€10M;€23K;5'9;157lbs;48;75;77;70
216816;22;78;€15M;€53K;5'11;179lbs;60;78;74;72
216700;25;78;€12.5M;€23K;5'11;168lbs;76;82;81;70
216655;26;78;€10M;€44K;5'11;170lbs;28;77;65;82
216435;23;78;€14M;€22K;5'7;141lbs;55;63;86;52
216393;21;78;€16M;€47K;5'9;159lbs;74;53;73;69
216373;30;78;€7.5M;€15K;5'9;152lbs;34;75;86;64
216266;22;78;€11.5M;€47K;5'11;157lbs;34;79;77;76
216189;26;78;€10.5M;€23K;5'9;163lbs;58;86;92;80
216065;26;78;€9M;€22K;6'4;192lbs;21;38;37;66
215792;25;78;€11M;€55K;6'0;170lbs;26;65;67;78
215466;26;78;€11M;€54K;6'4;192lbs;23;68;67;86
215333;27;78;€12M;€41K;6'2;194lbs;62;75;66;91
215330;23;78;€14M;€42K;6'2;170lbs;63;79;75;74
215259;25;78;€13M;€29K;5'10;163lbs;78;90;80;58
214766;29;78;€8M;€25K;6'1;196lbs;26;50;84;80
214394;24;78;€12.5M;€20K;5'10;157lbs;31;71;93;77
214026;25;78;€10.5M;€28K;6'1;161lbs;68;90;70;70
213732;24;78;€9.5M;€1K;6'2;187lbs;15;48;24;65
213655;22;78;€14M;€81K;6'1;165lbs;40;77;74;70
213400;25;78;€12.5M;€76K;5'10;150lbs;60;90;93;60
213296;23;78;€13.5M;€29K;6'2;172lbs;62;64;75;72
212977;23;78;€12M;€24K;6'3;179lbs;35;79;70;79
212811;24;78;€13.5M;€44K;6'0;187lbs;68;77;75;73
212501;23;78;€12M;€18K;6'2;194lbs;71;68;89;87
212213;25;78;€12.5M;€16K;5'8;150lbs;51;74;87;59
212196;23;78;€14M;€25K;5'8;152lbs;75;81;80;64
212187;24;78;€11M;€22K;5'10;170lbs;74;85;85;66
212153;24;78;€11.5M;€46K;6'3;170lbs;38;68;85;71
211706;25;78;€13.5M;€31K;5'10;154lbs;62;67;81;68
210935;23;78;€14M;€50K;6'0;159lbs;73;79;70;65
210665;26;78;€10M;€45K;6'2;181lbs;74;69;79;78
210513;25;78;€12.5M;€15K;5'6;148lbs;77;71;44;38
209307;27;78;€8.5M;€10K;6'1;187lbs;60;58;36;72
208777;23;78;€13.5M;€13K;5'9;139lbs;64;65;71;38
208620;25;78;€10.5M;€29K;5'11;168lbs;68;64;79;75
208520;28;78;€8M;€44K;6'0;154lbs;55;78;90;74
208450;22;78;€14M;€91K;5'10;157lbs;80;74;75;68
208330;23;78;€14M;€29K;6'1;168lbs;65;76;68;59
208268;23;78;€15M;€26K;6'1;176lbs;64;58;69;70
208104;25;78;€9.5M;€12K;6'2;168lbs;12;47;32;71
207948;22;78;€14M;€57K;5'11;161lbs;74;90;75;64
207791;24;78;€13M;€48K;6'4;172lbs;43;79;87;78
207421;23;78;€14M;€17K;5'8;148lbs;69;76;73;60
206511;24;78;€13.5M;€40K;6'0;163lbs;75;64;77;67
206058;25;78;€10.5M;€78K;6'0;172lbs;39;79;87;68
205976;25;78;€12.5M;€29K;5'11;159lbs;59;78;74;71
205943;28;78;€8.5M;€57K;6'0;165lbs;25;67;66;72
205850;29;78;€10.5M;€39K;6'2;187lbs;28;63;66;84
205659;24;78;€10.5M;€21K;6'0;172lbs;12;37;43;55
205633;29;78;€10M;€36K;6'0;172lbs;68;75;75;68
205431;25;78;€12.5M;€38K;6'2;183lbs;69;65;73;83
205083;29;78;€10M;€28K;5'10;157lbs;77;61;66;67
204838;27;78;€12M;€15K;6'2;179lbs;45;76;76;78
204819;27;78;€11M;€31K;6'2;183lbs;41;61;92;84
204385;27;78;€11M;€20K;5'11;176lbs;75;66;75;88
204259;26;78;€10.5M;€46K;5'10;159lbs;54;86;90;69
204240;27;78;€8.5M;€24K;6'1;187lbs;14;45;34;68
203895;26;78;€12M;€19K;5'8;159lbs;74;57;75;50
203886;27;78;€11.5M;€23K;5'9;163lbs;75;75;82;69
203487;24;78;€12M;€39K;6'2;196lbs;16;63;70;84
203485;24;78;€12M;€39K;6'2;154lbs;44;74;71;79
203299;27;78;€11M;€14K;5'11;172lbs;55;86;67;72
202935;28;78;€9.5M;€32K;6'0;165lbs;45;73;78;74
202851;27;78;€11M;€64K;5'10;170lbs;69;87;59;58
202642;26;78;€11M;€1K;5'9;176lbs;84;76;80;69
201262;27;78;€10.5M;€30K;5'7;141lbs;69;65;94;48
201046;26;78;€12.5M;€56K;6'0;161lbs;70;75;68;69
200677;27;78;€10M;€26K;6'1;172lbs;52;63;75;79
200607;28;78;€10M;€48K;6'2;170lbs;33;65;68;78
200529;28;78;€10.5M;€66K;6'2;187lbs;78;78;75;83
199986;31;78;€7M;€23K;5'10;168lbs;82;70;74;78
199915;26;78;€11M;€46K;6'4;194lbs;39;50;64;82
199827;31;78;€9M;€24K;6'1;179lbs;69;67;68;80
199602;26;78;€13M;€29K;6'1;174lbs;80;65;64;82
